년도,시도,위도,경도,장소설명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수
2015,인천광역시 남동구2,37.4014394,126.72461,인천광역시 남동구 논현동 서울플러스치과의원 ,4 ,4 ,0 ,2 ,2 ,0 
2015,인천광역시 남동구3,37.4560897,126.7059157,인천광역시 남동구 구월동 청원경찰관리실 ,4 ,4 ,0 ,2 ,0 ,2 
2015,인천광역시 남동구4,37.450092,126.7064109,인천광역시 남동구 간석동 24시돌솥설렁탕 ,3 ,3 ,0 ,2 ,1 ,0 
2015,인천광역시 남동구5,37.4318243,126.7082496,인천광역시 남동구 구월동 남동고가교 ,3 ,3 ,0 ,2 ,1 ,0 
2015,인천광역시 부평구1,37.4808193,126.7099496,인천광역시 부평구 부평동 미래주방종합설비 ,6 ,6 ,0 ,4 ,2 ,0 
2015,인천광역시 부평구2,37.491345,126.7234132,인천광역시 부평구 부평동 부평역사거리 ,5 ,5 ,0 ,5 ,0 ,0 
2015,인천광역시 부평구3,37.4833458,126.7093314,인천광역시 부평구 십정동 한국산재장애인 복지진흥회 ,4 ,4 ,1 ,2 ,1 ,0 
2015,인천광역시 부평구4,37.5008166,126.7248848,인천광역시 부평구 부평동 우드후랜드 베네치아 ,4 ,4 ,0 ,3 ,1 ,0 
2015,인천광역시 부평구5,37.493491,126.7266985,인천광역시 부평구 부평동 다산교육 ,3 ,3 ,1 ,1 ,1 ,0 
2015,인천광역시 부평구6,37.5165364,126.7213016,인천광역시 부평구 갈산동 프리스쿨 ,3 ,3 ,0 ,3 ,0 ,0 
2015,인천광역시 부평구7,37.4910674,126.7296626,인천광역시 부평구 부평동 굴다리오거리 ,3 ,3 ,0 ,2 ,1 ,0 
2015,인천광역시 계양구1,37.5295281,126.7229171,인천광역시 계양구 계산동 쌍용자동차 작전영업소 ,5 ,5 ,1 ,3 ,1 ,0 
2015,인천광역시 계양구2,37.5427834,126.7369104,인천광역시 계양구 임학동 임학사거리 ,4 ,4 ,0 ,3 ,1 ,0 
2015,인천광역시 계양구3,37.5422832,126.7236895,인천광역시 계양구 계산동 부평교단 ,3 ,3 ,0 ,2 ,1 ,0 
2015,인천광역시 서구1,37.4972603,126.671899,인천광역시 서구 가좌동 창대빌딩 ,4 ,4 ,0 ,3 ,1 ,0 
2015,인천광역시 강화군1,37.7298433,126.4740734,인천광역시 강화군 강화읍 강화지역자활센터 ,3 ,3 ,1 ,2 ,0 ,0 
2015,광주광역시 동구1,35.147437,126.9284831,광주광역시 동구 동명동 동천미디어 ,6 ,6 ,0 ,3 ,3 ,0 
2015,광주광역시 동구2,35.1527695,126.9175951,광주광역시 동구 대인동 한미쇼핑앞 ,5 ,5 ,0 ,2 ,3 ,0 
2015,광주광역시 동구3,35.1469923,126.9115958,광주광역시 동구 호남동 중앙대교종점 ,4 ,5 ,0 ,1 ,4 ,0 
2015,광주광역시 동구4,35.1464928,126.91535,광주광역시 동구 학동 라벨리아이스크림광주총판 ,3 ,3 ,1 ,2 ,0 ,0 
2015,광주광역시 동구5,35.1645023,126.9198096,광주광역시 동구 계림동 서방사거리D ,3 ,3 ,0 ,3 ,0 ,0 
2015,광주광역시 동구6,35.1571981,126.9190632,광주광역시 동구 계림동 푸른마트 ,3 ,3 ,0 ,2 ,1 ,0 
2015,광주광역시 서구1,35.1547968,126.9016521,광주광역시 서구 양동 양동서약국 ,5 ,5 ,0 ,2 ,3 ,0 
2015,광주광역시 서구2,35.1513017,126.8823634,광주광역시 서구 화정동 화정식육식당 ,4 ,4 ,0 ,3 ,1 ,0 
2015,광주광역시 서구3,35.1486808,126.8478407,광주광역시 서구 치평동 골든사우나 ,4 ,4 ,0 ,2 ,2 ,0 
2015,광주광역시 남구1,35.1383093,126.9023017,광주광역시 남구 주월동 벽산아파트 ,3 ,3 ,0 ,3 ,0 ,0 
2015,광주광역시 남구2,35.1188354,126.8936784,광주광역시 남구 진월동 대성여고B ,3 ,3 ,0 ,2 ,1 ,0 
2015,광주광역시 남구3,35.1337716,126.9104018,광주광역시 남구 백운동 봉선세차장 ,3 ,3 ,0 ,1 ,2 ,0 
2015,광주광역시 북구1,35.1746435,126.912937,광주광역시 북구 중흥동 LG텔레콤 ,5 ,5 ,0 ,4 ,0 ,1 
2015,광주광역시 북구2,35.1875429,126.9013735,광주광역시 북구 오치동 신일 주 ,4 ,4 ,0 ,4 ,0 ,0 
2015,광주광역시 북구3,35.1824885,126.9341761,광주광역시 북구 각화동 문화금호타운아파트A ,3 ,3 ,2 ,1 ,0 ,0 
2015,광주광역시 북구4,35.1716757,126.9194237,광주광역시 북구 중흥동 깻잎통닭 ,3 ,3 ,1 ,1 ,1 ,0 
2015,광주광역시 북구5,35.1566576,126.9039547,광주광역시 북구 유동 잉크충전 ,3 ,3 ,1 ,0 ,2 ,0 
2015,광주광역시 북구6,35.1788226,126.9026582,광주광역시 북구 용봉동 티엔지학원 ,3 ,3 ,0 ,3 ,0 ,0 
2015,광주광역시 북구7,35.1734885,126.92529,광주광역시 북구 우산동 김경수정형외과 ,3 ,3 ,0 ,1 ,2 ,0 
2015,광주광역시 북구8,35.1712945,126.8845422,광주광역시 북구 운암동 동운고가 ,2 ,2 ,1 ,1 ,0 ,0 
2015,대전광역시 동구1,36.3311651,127.4326265,대전광역시 동구 정동 대전역네거리 ,9 ,10 ,0 ,3 ,7 ,0 
2015,대전광역시 동구2,36.3159443,127.4608367,대전광역시 동구 판암동 판암초교입구삼거리 ,4 ,6 ,2 ,3 ,1 ,0 
2015,대전광역시 동구3,36.3509166,127.4471929,대전광역시 동구 용운동 화인종합장식 ,4 ,4 ,0 ,2 ,2 ,0 
2015,대전광역시 동구4,36.3366647,127.416752,대전광역시 동구 삼성동 삼성사거리 ,3 ,3 ,0 ,3 ,0 ,0 
2015,대전광역시 동구5,36.3472466,127.4401531,대전광역시 동구 가양동 목원어린이집 ,3 ,3 ,0 ,2 ,1 ,0 
2015,대전광역시 동구6,36.3278806,127.4332253,대전광역시 동구 원동 원동사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2015,대전광역시 동구7,36.3407473,127.435987,대전광역시 동구 성남동 성남네거리 ,2 ,2 ,2 ,0 ,0 ,0 
2015,대전광역시 동구8,36.3439689,127.4210161,대전광역시 동구 삼성동 대일볼트 ,2 ,2 ,1 ,1 ,0 ,0 
2015,대전광역시 중구1,36.3172222,127.4260719,대전광역시 중구 부사동 보문오거리 ,5 ,5 ,0 ,2 ,3 ,0 
2015,대전광역시 중구2,36.3045564,127.386215,대전광역시 중구 산성동 산성네거리 ,4 ,4 ,0 ,1 ,3 ,0 
2015,대전광역시 중구3,36.3258393,127.4078523,대전광역시 중구 오류동 B&G미용실 ,3 ,3 ,1 ,0 ,1 ,1 
2015,대전광역시 중구4,36.320448,127.434386,대전광역시 중구 문창동 보문교 ,3 ,3 ,0 ,2 ,1 ,0 
2015,대전광역시 서구1,36.3130552,127.3801042,대전광역시 서구 도마동 도마네거리 ,7 ,7 ,0 ,5 ,2 ,0 
2015,대전광역시 서구2,36.34058,127.3944632,대전광역시 서구 용문동 대전선민교회 ,3 ,3 ,0 ,2 ,1 ,0 
2015,대전광역시 서구3,36.361938,127.376298,대전광역시 서구 월평동 백합사거리 ,3 ,3 ,0 ,1 ,2 ,0 
2015,대전광역시 유성구1,36.3582123,127.3362006,대전광역시 유성구 장대동 고인돌만화 ,4 ,4 ,0 ,0 ,4 ,0 
2015,대전광역시 유성구2,36.3489602,127.3328232,대전광역시 유성구 구암동 한경자원 ,3 ,3 ,2 ,1 ,0 ,0 
2015,대전광역시 유성구3,36.3572376,127.3369431,대전광역시 유성구 구암동 영진 ,3 ,3 ,1 ,1 ,1 ,0 
2015,대전광역시 대덕구1,36.3613049,127.432039,대전광역시 대덕구 중리동 중리충은지점네거리 ,4 ,4 ,0 ,3 ,1 ,0 
2015,울산광역시 중구1,35.5563199,129.3082482,울산광역시 중구 우정동 신한약국 ,6 ,6 ,0 ,5 ,1 ,0 
2015,울산광역시 중구2,35.5553759,129.327302,울산광역시 중구 학산동 새치삼거리 ,4 ,4 ,0 ,4 ,0 ,0 
2015,울산광역시 남구1,35.5399422,129.3123905,울산광역시 남구 신정동 구암문구 ,5 ,5 ,0 ,5 ,0 ,0 
2015,울산광역시 남구2,35.5378032,129.3101458,울산광역시 남구 신정동 하나로통신앞 ,3 ,4 ,2 ,2 ,0 ,0 
2015,울산광역시 남구3,35.5537918,129.2751958,울산광역시 남구 무거동 삼호교남단 ,2 ,2 ,2 ,0 ,0 ,0 
2015,울산광역시 동구1,35.5179683,129.4315379,울산광역시 동구 전하동 백의원 ,4 ,4 ,0 ,2 ,2 ,0 
2015,울산광역시 울주군1,35.562557,129.130164,울산광역시 울주군 언양읍 시외버스터미널앞 ,4 ,6 ,0 ,4 ,2 ,0 
2015,세종특별자치시 세종특별자치시1,36.592895,127.2923281,세종특별자치시 세종특별자치시 조치원읍 - 인근,3 ,4 ,0 ,3 ,1 ,0 
2015,경기도 수원시 장안구1,37.2685884,126.9355551,경기도 수원시 장안구 파장동 보건환경연구원앞 ,5 ,5 ,0 ,4 ,1 ,0 
2015,경기도 수원시 장안구2,37.302464,126.997458,경기도 수원시 장안구 송죽동 경남아너스빌 ,4 ,4 ,0 ,1 ,3 ,0 
2015,경기도 수원시 장안구3,37.2951796,127.0094463,경기도 수원시 장안구 영화동 운동장사거리 ,3 ,3 ,0 ,1 ,2 ,0 
2015,경기도 수원시 권선구1,37.2583508,127.0123082,경기도 수원시 권선구 세류동 유천사거리 ,3 ,3 ,0 ,1 ,2 ,0 
2015,경기도 수원시 팔달구1,37.2685995,127.0071139,경기도 수원시 팔달구 매산로2가 배도형한의원 ,4 ,4 ,1 ,1 ,2 ,0 
2015,경기도 수원시 팔달구2,37.2848479,127.027917,경기도 수원시 팔달구 우만동 못골사거리 ,4 ,4 ,0 ,1 ,3 ,0 
2015,경기도 수원시 팔달구3,37.2613507,127.0243902,경기도 수원시 팔달구 인계동 시청지하차도 ,3 ,3 ,1 ,1 ,1 ,0 
2015,경기도 수원시 팔달구4,37.2782654,127.0330834,경기도 수원시 팔달구 인계동 민화통신 주 ,3 ,3 ,0 ,3 ,0 ,0 
2015,경기도 수원시 영통구1,37.2694334,127.0468323,경기도 수원시 영통구 매탄동 태백장&숯불갈비 ,3 ,3 ,0 ,3 ,0 ,0 
2015,경기도 성남시 수정구1,37.4399142,127.1369576,경기도 성남시 수정구 수진동 탄리사거리 ,11 ,11 ,0 ,8 ,3 ,0 
2015,경기도 성남시 수정구2,37.43953264,127.1288456,경기도 성남시 수정구 수진동 태평역사거리 ,8 ,8 ,0 ,5 ,2 ,1 
2015,경기도 성남시 수정구3,37.4353154,127.1340705,경기도 성남시 수정구 수진동 수진제2주차장 ,6 ,6 ,0 ,5 ,1 ,0 
2015,경기도 성남시 수정구4,37.4370678,127.1293927,경기도 성남시 수정구 수진동 수진역사거리 ,5 ,5 ,1 ,2 ,2 ,0 
2015,경기도 성남시 수정구5,37.4423133,127.1358342,경기도 성남시 수정구 태평동 예일병원사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 성남시 중원구1,37.432124,127.129064,경기도 성남시 중원구 성남동 모란삼거리 ,9 ,9 ,0 ,4 ,5 ,0 
2015,경기도 성남시 중원구2,37.4298963,127.1499516,경기도 성남시 중원구 상대원동 슬리민속학원 ,3 ,3 ,2 ,1 ,0 ,0 
2015,경기도 성남시 중원구3,37.4425254,127.1549558,경기도 성남시 중원구 중앙동 까미다방 ,3 ,3 ,0 ,1 ,1 ,1 
2015,경기도 성남시 분당구1,37.4100566,127.1263484,경기도 성남시 분당구 야탑동 홈케어굿모닝약국 ,5 ,5 ,0 ,3 ,1 ,1 
2015,경기도 성남시 분당구2,37.3592016,127.119045,경기도 성남시 분당구 정자동 불정사거리 ,4 ,5 ,0 ,4 ,0 ,1 
2015,경기도 성남시 분당구3,37.376319,127.137572,경기도 성남시 분당구 서현동  주건축사무소도시건축 ,4 ,4 ,0 ,2 ,2 ,0 
2015,경기도 성남시 분당구4,37.3687835,127.1074903,경기도 성남시 분당구 구미동 놀부보쌈 분당구미점 ,3 ,3 ,0 ,3 ,0 ,0 
2015,경기도 성남시 분당구5,37.378938,127.1155093,경기도 성남시 분당구 수내동 정상제이엘에스  영재관 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 성남시 분당구6,37.3537298,127.1093238,경기도 성남시 분당구 구미동 청솔마을 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 의정부시1,37.7390905,127.0488678,경기도 의정부시 의정부동 올리비아로렌 ,9 ,10 ,0 ,5 ,4 ,1 
2015,경기도 의정부시2,37.7453473,127.0371531,경기도 의정부시 가능동  백조빌라앞 ,4 ,4 ,0 ,3 ,1 ,0 
2015,경기도 의정부시3,37.731516,127.0567627,경기도 의정부시 신곡동  신곡1동사무소앞 ,3 ,3 ,1 ,1 ,1 ,0 
2015,경기도 의정부시4,37.7265775,127.055652,경기도 의정부시 장암동  발곡중학교앞 ,3 ,3 ,1 ,0 ,1 ,1 
2015,경기도 의정부시5,37.7374041,127.0517352,경기도 의정부시 용현동 송산교차로 ,3 ,4 ,0 ,2 ,1 ,1 
2015,경기도 의정부시6,37.7355989,127.0617065,경기도 의정부시 용현동 고흥빌딩 ,3 ,3 ,0 ,0 ,1 ,2 
2015,경기도 안양시 만안구1,37.3960268,126.9208966,경기도 안양시 만안구 안양동 장내동성당삼거리 ,5 ,5 ,0 ,3 ,2 ,0 
2015,경기도 안양시 만안구2,37.4026927,126.9180911,경기도 안양시 만안구 안양동 안양여고사거리 ,4 ,4 ,0 ,4 ,0 ,0 
2015,경기도 안양시 만안구3,37.4229226,126.9082294,경기도 안양시 만안구 석수동 관악회관 ,3 ,3 ,1 ,1 ,1 ,0 
2015,경기도 안양시 만안구4,37.3941105,126.9252851,경기도 안양시 만안구 안양동 우체국사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 안양시 동안구1,37.389854,126.950627,경기도 안양시 동안구 호계동 범계역D ,5 ,5 ,1 ,4 ,0 ,0 
2015,경기도 안양시 동안구2,37.398499,126.9336175,경기도 안양시 동안구 비산동 비산사거리 ,4 ,4 ,0 ,4 ,0 ,0 
2015,경기도 안양시 동안구3,37.3780855,126.971281,경기도 안양시 동안구 호계동 주공아파트 ,3 ,3 ,0 ,3 ,0 ,0 
2015,경기도 안양시 동안구4,37.3922613,126.9565033,경기도 안양시 동안구 관양동 IGA마트 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 부천시 원미구1,37.4857912,126.7830464,경기도 부천시 원미구 심곡동 부천북부역사거리 ,8 ,9 ,0 ,4 ,4 ,1 
2015,경기도 부천시 원미구2,37.4883739,126.7652147,경기도 부천시 원미구 상동 중동사거리 ,3 ,3 ,1 ,2 ,0 ,0 
2015,경기도 부천시 소사구1,37.483057,126.7831645,경기도 부천시 소사구 심곡본동 부천남부역사거리 ,10 ,11 ,0 ,7 ,4 ,0 
2015,경기도 부천시 소사구2,37.4809309,126.7954897,경기도 부천시 소사구 소사본동 소사사거리 ,8 ,9 ,1 ,0 ,7 ,1 
2015,경기도 부천시 소사구3,37.4811255,126.8050999,경기도 부천시 소사구 괴안동 괴안삼거리 ,5 ,5 ,0 ,4 ,1 ,0 
2015,경기도 부천시 소사구4,37.473259,126.7949776,경기도 부천시 소사구 소사본동 유리벽옷수선 핸드메이드 ,4 ,4 ,1 ,2 ,1 ,0 
2015,경기도 부천시 소사구5,37.4851243,126.7641871,경기도 부천시 소사구 송내동 중동고가차도 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 부천시 오정구1,37.5176114,126.8156324,경기도 부천시 오정구 작동 성곡삼거리 ,4 ,4 ,0 ,4 ,0 ,0 
2015,경기도 부천시 오정구2,37.5194,126.7718,경기도 부천시 오정구 삼정동 삼정사거리입구B ,3 ,3 ,0 ,3 ,0 ,0 
2015,경기도 광명시1,37.4794044,126.8544007,경기도 광명시 광명동 광명사거리 ,5 ,5 ,0 ,5 ,0 ,0 
2015,경기도 광명시2,37.4725718,126.8512068,경기도 광명시 광명동 광명6동삼거리 ,4 ,4 ,0 ,1 ,1 ,2 
2015,경기도 평택시1,36.9905911,127.0883225,경기도 평택시 평택동 문화센타 ,7 ,8 ,0 ,6 ,2 ,0 
2015,경기도 평택시2,36.9952185,127.083882,경기도 평택시 평택동 통복로터리B ,4 ,4 ,0 ,3 ,1 ,0 
2015,경기도 평택시3,36.9912808,127.1201513,경기도 평택시 합정동 동대문약국 ,4 ,4 ,0 ,1 ,3 ,0 
2015,경기도 평택시4,37.0702357,127.0614475,경기도 평택시 서정동 서정고가 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 평택시5,37.0584905,127.0593083,경기도 평택시 서정동 플랜광고기획 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 안산시 상록구1,37.30231167,126.8668823,경기도 안산시 상록구 본오동 상록수역삼거리 ,7 ,7 ,0 ,5 ,2 ,0 
2015,경기도 안산시 상록구2,37.2870947,126.8659327,경기도 안산시 상록구 본오동 네이트SK텔레콤 본오1동점 ,4 ,4 ,1 ,1 ,2 ,0 
2015,경기도 안산시 상록구3,37.3367275,126.8626539,경기도 안산시 상록구 부곡동 정재초교사거리 ,3 ,3 ,1 ,1 ,1 ,0 
2015,경기도 안산시 단원구1,37.3341714,126.8130477,경기도 안산시 단원구 선부동 군자농협사거리 ,3 ,4 ,0 ,4 ,0 ,0 
2015,경기도 안산시 단원구2,37.3365877,126.8093535,경기도 안산시 단원구 선부동 완도횟집 ,3 ,3 ,0 ,3 ,0 ,0 
2015,경기도 안산시 단원구3,37.3343379,126.8038541,경기도 안산시 단원구 초지동 이화연립 ,3 ,3 ,0 ,2 ,0 ,1 
2015,경기도 고양시 덕양구1,37.6884623,126.8656993,경기도 고양시 덕양구 관산동 준성종합개발 주 ,5 ,5 ,0 ,1 ,4 ,0 
2015,경기도 고양시 덕양구2,37.634385,126.8342872,경기도 고양시 덕양구 화정동 백양초등학교앞 ,4 ,4 ,0 ,3 ,1 ,0 
2015,경기도 고양시 일산서구1,37.6769342,126.7702367,경기도 고양시 일산서구 일산동 일산3린인정앞 ,7 ,7 ,1 ,3 ,3 ,0 
2015,경기도 고양시 일산서구2,37.672157,126.755461,경기도 고양시 일산서구 주엽동 토큰가게 ,3 ,5 ,1 ,1 ,2 ,1 
2015,경기도 고양시 일산서구3,37.675179,126.752037,경기도 고양시 일산서구 대화동 일산전화국A ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 구리시1,37.600978,127.1412304,경기도 구리시 수택동 돌다리사거리 ,4 ,4 ,0 ,3 ,0 ,1 
2015,경기도 구리시2,37.609421,127.131537,경기도 구리시 인창동  아름원일아파트앞교차로 ,3 ,3 ,1 ,2 ,0 ,0 
2015,경기도 구리시3,37.5923401,127.1378976,경기도 구리시 교문동 한성아파트앞사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 남양주시1,37.6468335,127.1403403,경기도 남양주시 퇴계원면 퇴계원사거리 ,6 ,6 ,1 ,3 ,2 ,0 
2015,경기도 남양주시2,37.744839,127.200858,경기도 남양주시 진접읍  진접농협앞 ,4 ,4 ,0 ,2 ,2 ,0 
2015,경기도 오산시1,37.1487819,127.073583,경기도 오산시 오산동 롯데마트사거리 ,3 ,6 ,0 ,5 ,1 ,0 
2015,경기도 시흥시1,37.438929,126.7893655,경기도 시흥시 신천동 신천사거리 ,6 ,6 ,0 ,2 ,4 ,0 
2015,경기도 시흥시2,37.3367919,126.7473463,경기도 시흥시 정왕동 평양안마 ,4 ,4 ,0 ,4 ,0 ,0 
2015,경기도 군포시1,37.3552267,126.9467285,경기도 군포시 금정동 우리은행삼거리 ,4 ,4 ,1 ,2 ,1 ,0 
2015,경기도 군포시2,37.3721134,126.9356736,경기도 군포시 산본동 산본사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 하남시1,37.540542,127.2008652,경기도 하남시 덕풍동  주한국미니스톱하남덕풍점 ,6 ,6 ,0 ,3 ,2 ,1 
2015,경기도 하남시2,37.5379868,127.2045594,경기도 하남시 신장동 신장사거리 ,5 ,5 ,1 ,2 ,2 ,0 
2015,경기도 하남시3,37.5445154,127.2154841,경기도 하남시 신장동 까치 숫불갈매기살 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 용인시 처인구1,37.2354404,127.2056789,경기도 용인시 처인구 김량장동 우리가정의원 ,3 ,3 ,1 ,2 ,0 ,0 
2015,경기도 용인시 기흥구1,37.2801528,127.1114983,경기도 용인시 기흥구 언남동 삼성화재 기흥영업소 ,5 ,5 ,0 ,3 ,2 ,0 
2015,경기도 용인시 기흥구2,37.2978477,127.1092699,경기도 용인시 기흥구 마북동 구성SM셀프세차장 ,3 ,3 ,1 ,2 ,0 ,0 
2015,경기도 용인시 기흥구3,37.3027377,127.1063609,경기도 용인시 기흥구 마북동 OK마트 구성점 ,3 ,3 ,0 ,3 ,0 ,0 
2015,경기도 용인시 수지구1,37.323372,127.0957407,경기도 용인시 수지구 풍덕천동 공문교육연구원 주수지점 ,6 ,6 ,0 ,3 ,1 ,2 
2015,경기도 용인시 수지구2,37.3319271,127.1204345,경기도 용인시 수지구 죽전동 굴량들A ,5 ,5 ,0 ,3 ,2 ,0 
2015,경기도 파주시1,37.3059591,126.9911173,경기도 파주시 법원읍 불타는구공탄 ,6 ,6 ,1 ,3 ,1 ,1 
2015,경기도 파주시2,37.7637977,126.7735325,경기도 파주시 금촌동  금촌한의원 ,5 ,5 ,0 ,2 ,3 ,0 
2015,경기도 파주시3,37.7454821,126.8094532,경기도 파주시 조리읍  봉일아파트앞 ,4 ,4 ,0 ,2 ,2 ,0 
2015,경기도 파주시4,37.7578523,126.7693149,경기도 파주시 금촌동  양평해장국앞 ,3 ,3 ,0 ,3 ,0 ,0 
2015,경기도 김포시1,37.6293001,126.7063832,경기도 김포시 북변동  한일아파트앞 ,6 ,6 ,1 ,4 ,1 ,0 
2015,경기도 김포시2,37.6472754,126.6683584,경기도 김포시 장기동 청송마을입구 ,3 ,3 ,0 ,3 ,0 ,0 
2015,경기도 화성시1,37.203286,126.724402,경기도 화성시 송산면  송산버스터미널앞교차로 ,5 ,5 ,0 ,4 ,1 ,0 
2015,경기도 화성시2,37.2232776,126.973385,경기도 화성시 봉담읍 평생플러스빌아파트 ,4 ,4 ,0 ,4 ,0 ,0 
2015,경기도 화성시3,37.1420096,127.0308234,경기도 화성시 정남면 정남교 ,3 ,3 ,0 ,2 ,0 ,1 
2015,경기도 화성시4,37.2078852,127.0351407,경기도 화성시 병점동 병점사거리 ,3 ,4 ,0 ,1 ,3 ,0 
2015,경기도 화성시5,37.110992,126.928641,경기도 화성시 향남읍  발안지구대앞교차로 ,3 ,3 ,0 ,1 ,2 ,0 
2015,경기도 광주시1,37.4096146,127.2578634,경기도 광주시 경안동 연세피부비뇨기과 ,5 ,5 ,0 ,4 ,1 ,0 
2015,경기도 양주시1,37.8278376,127.057621,경기도 양주시 고암동  훼미리마트앞 ,3 ,3 ,0 ,2 ,1 ,0 
2015,경기도 연천군1,38.0267946,127.0677424,경기도 연천군 전곡읍 BUY THE WAY ,3 ,3 ,1 ,2 ,0 ,0 
2015,경기도 가평군1,37.8339565,127.5105485,경기도 가평군 가평읍 한국전력공사 ,3 ,3 ,0 ,1 ,2 ,0 
2015,경기도 양평군1,37.4887758,127.4921994,경기도 양평군 양평읍 양평삼거리 ,4 ,4 ,0 ,3 ,1 ,0 
2015,경기도 양평군2,37.5387452,127.3218542,경기도 양평군 양서면 양수교동쪽 ,3 ,3 ,0 ,2 ,1 ,0 
2015,강원도 춘천시1,37.8804268,127.7277762,강원도 춘천시 조양동 중앙로타리 ,4 ,4 ,1 ,1 ,1 ,1 
2015,강원도 춘천시2,37.8766316,127.7357745,강원도 춘천시 운교동 팔호광장 ,3 ,3 ,0 ,3 ,0 ,0 
2015,강원도 춘천시3,37.87332,127.7451071,강원도 춘천시 효자동 돈까스나라 ,3 ,3 ,0 ,2 ,1 ,0 
2015,강원도 원주시1,37.3426633,127.955131,강원도 원주시 개운동 남부시장사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2015,강원도 원주시2,37.3494747,127.9494972,강원도 원주시 학성동 행텐 ,3 ,3 ,0 ,1 ,2 ,0 
2015,강원도 강릉시1,37.7552977,128.8976109,강원도 강릉시 성남동  중앙치과의원앞교차로 ,5 ,5 ,0 ,1 ,4 ,0 
2015,강원도 강릉시2,37.7581029,128.8937501,강원도 강릉시 옥천동  월드컵교교차로 ,4 ,4 ,2 ,1 ,1 ,0 
2015,강원도 강릉시3,37.7539833,128.8985663,"강원도 강릉시 성남동 노암사거리,강릉교 사거리 ",3 ,3 ,0 ,3 ,0 ,0 
2015,강원도 동해시1,37.5523423,129.1022231,강원도 동해시 발한동 묵호초교앞 굴다리입구 ,4 ,4 ,0 ,4 ,0 ,0 
2015,강원도 동해시2,37.5212405,129.1137307,강원도 동해시 천곡동  주녹십자알로에 ,4 ,4 ,0 ,2 ,2 ,0 
2015,강원도 동해시3,37.5405501,129.1020145,강원도 동해시 발한동 한국타이어대리점강원상사 ,3 ,3 ,2 ,1 ,0 ,0 
2015,강원도 동해시4,37.4982906,129.1260492,강원도 동해시 송정동 혼수방 ,3 ,3 ,0 ,2 ,1 ,0 
2015,강원도 영월군1,37.1846118,128.4685147,강원도 영월군 영월읍 사차원종합화장품 ,5 ,5 ,1 ,3 ,1 ,0 
2015,강원도 철원군1,38.1866579,127.3002795,강원도 철원군 갈말읍 6.25참전기념비 ,3 ,3 ,0 ,1 ,2 ,0 
2015,강원도 양양군1,38.074309,128.6222665,강원도 양양군 양양읍 은하장여관 ,6 ,7 ,0 ,5 ,2 ,0 
2015,충청북도 청주시 상당구1,36.628047,127.4919182,충청북도 청주시 상당구 석교동 창문외과의원 ,7 ,8 ,0 ,5 ,3 ,0 
2015,충청북도 청주시 상당구2,36.6314633,127.4923347,충청북도 청주시 상당구 서운동  중부매일 ,5 ,5 ,1 ,0 ,3 ,1 
2015,충청북도 청주시 상당구3,36.6302411,127.487113,충청북도 청주시 상당구 수동  청수빌딩 ,5 ,6 ,0 ,3 ,3 ,0 
2015,충청북도 청주시 상당구4,36.6241586,127.4946958,충청북도 청주시 상당구 금천동  진주아파트A동 ,4 ,4 ,2 ,0 ,2 ,0 
2015,충청북도 청주시 서원구1,36.617295,127.476775,충청북도 청주시 서원구 수곡동  산남주공2단지아파트201동 ,4 ,5 ,0 ,1 ,3 ,1 
2015,충청북도 청주시 서원구2,36.6168258,127.4740591,충청북도 청주시 서원구 수곡동  세원청실아파트103동 ,3 ,3 ,0 ,3 ,0 ,0 
2015,충청북도 청주시 서원구3,36.6390096,127.4767676,충청북도 청주시 서원구 사직동  예술2로국보로 ,3 ,3 ,0 ,1 ,2 ,0 
2015,충청북도 청주시 흥덕구1,36.6431002,127.462254,충청북도 청주시 흥덕구 봉명동 봉명사거리 ,6 ,6 ,1 ,4 ,1 ,0 
2015,충청북도 청주시 흥덕구2,36.6324744,127.4392231,충청북도 청주시 흥덕구 복대동 김밥마당 ,4 ,5 ,0 ,4 ,0 ,1 
2015,충청북도 청주시 청원구1,36.6489337,127.4869455,충청북도 청주시 청원구 우암동 우암사거리 ,6 ,6 ,0 ,3 ,3 ,0 
2015,충청북도 청주시 청원구2,36.6693228,127.4828684,충청북도 청주시 청원구 율량동 - 인근,4 ,4 ,2 ,1 ,1 ,0 
2015,충청북도 충주시1,36.9770445,127.9270725,충청북도 충주시 문화동 대봉교 ,5 ,5 ,0 ,4 ,1 ,0 
